county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Jefferson,A108,U.S. House,3rd CD District 3,,"Write-In Totals ",2,1,1,0,0
Jefferson,A108,U.S. House,3rd CD District 3,,"Total Votes Cast ",908,256,617,35,0
Jefferson,A108,U.S. House,3rd CD District 3,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,State Senate,37th DISTRICT District 37,REP,Calvin LEACH,408,119,271,18,0
Jefferson,A108,State Senate,37th DISTRICT District 37,DEM,David YATES,509,137,355,17,0
Jefferson,A108,State Senate,37th DISTRICT District 37,,"Write-In Totals ",1,0,1,0,0
Jefferson,A108,State Senate,37th DISTRICT District 37,,"Total Votes Cast ",918,256,627,35,0
Jefferson,A108,State Senate,37th DISTRICT District 37,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,State House,28th LD District 28,REP,Jared A. BAUMAN,529,141,366,22,0
Jefferson,A108,State House,28th LD District 28,DEM,Almaria BAKER,386,114,259,13,0
Jefferson,A108,State House,28th LD District 28,,"Write-In Totals ",1,0,1,0,0
Jefferson,A108,State House,28th LD District 28,,"Total Votes Cast ",916,255,626,35,0
Jefferson,A108,State House,28th LD District 28,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,587,155,412,20,0
Jefferson,A108,Commonwealth's Attorney,,,"Write-In Totals ",28,6,19,3,0
Jefferson,A108,Commonwealth's Attorney,,,"Total Votes Cast ",615,161,431,23,0
Jefferson,A108,Commonwealth's Attorney,,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,590,156,413,21,0
Jefferson,A108,CIRCUIT COURT CLERK,,,"Write-In Totals ",25,6,18,1,0
Jefferson,A108,CIRCUIT COURT CLERK,,,"Total Votes Cast ",615,162,431,22,0
Jefferson,A108,CIRCUIT COURT CLERK,,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,586,155,410,21,0
Jefferson,A108,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",25,6,17,2,0
Jefferson,A108,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",611,161,427,23,0
Jefferson,A108,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",937,260,641,36,0
Jefferson,A108,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,585,154,410,21,0
Jefferson,A108,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",24,6,16,2,0
Jefferson,A108,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",609,160,426,23,0
Jefferson,A108,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",937,260,641,36,0
Jefferson,A108,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,REP,Crystal BAST,460,135,310,15,0
Jefferson,A108,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,DEM,Cindi FOWLER,455,121,313,21,0
Jefferson,A108,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,,"Write-In Totals ",1,0,1,0,0
Jefferson,A108,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,,"Total Votes Cast ",916,256,624,36,0
Jefferson,A108,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elizabeth EVERHART ",264,78,178,8,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"David W. KAELIN ",256,72,172,12,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Leta WEEDMAN ",184,46,134,4,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Sarah Beth SAMMONS ",191,57,128,6,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Baron LEE ",121,31,85,5,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elihu H. LEVINE ",89,23,63,3,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Write-In Totals ",20,4,14,2,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Total Votes Cast ",1125,311,774,40,0
Jefferson,A108,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Contest Totals ",3748,1040,2564,144,0
Jefferson,A108,SCHOOL BOARD,DISTRICT 4 District 4,,"Barbara LEWIS ",229,65,154,10,0
Jefferson,A108,SCHOOL BOARD,DISTRICT 4 District 4,,"Trevin BASS ",324,73,242,9,0
Jefferson,A108,SCHOOL BOARD,DISTRICT 4 District 4,,"Write-In Totals ",15,3,9,3,0
Jefferson,A108,SCHOOL BOARD,DISTRICT 4 District 4,,"Total Votes Cast ",568,141,405,22,0
Jefferson,A108,SCHOOL BOARD,DISTRICT 4 District 4,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,FAMILY COURT JUDGE,9th DIVISION,,"Laura RUSSELL ",225,63,155,7,0
Jefferson,A108,FAMILY COURT JUDGE,9th DIVISION,,"Zackary ""Zack"" McKEE ",250,62,183,5,0
Jefferson,A108,FAMILY COURT JUDGE,9th DIVISION,,"Allison SPENCER RUSSELL ",182,53,119,10,0
Jefferson,A108,FAMILY COURT JUDGE,9th DIVISION,,"Write-In Totals ",7,2,5,0,0
Jefferson,A108,FAMILY COURT JUDGE,9th DIVISION,,"Total Votes Cast ",664,180,462,22,0
Jefferson,A108,FAMILY COURT JUDGE,9th DIVISION,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,Constitutional Amendment 1,,,"Yes ",509,136,348,25,0
Jefferson,A108,Constitutional Amendment 1,,,"No ",381,110,262,9,0
Jefferson,A108,Constitutional Amendment 1,,,"Total Votes Cast ",890,246,610,34,0
Jefferson,A108,Constitutional Amendment 1,,,"Contest Totals ",937,260,641,36,0
Jefferson,A108,Constitutional Amendment 2,,,Yes,323,94,215,14,0
Jefferson,A108,Constitutional Amendment 2,,,No,584,160,403,21,0
Jefferson,A108,Constitutional Amendment 2,,,Total Votes Cast,907,254,618,35,0
Jefferson,A108,Constitutional Amendment 2,,,Contest Totals,937,260,641,36,0
Jefferson,A111,STRAIGHT PARTY,,REP,Republican Party,209,56,146,7,0
Jefferson,A111,STRAIGHT PARTY,,DEM,Democratic Party,228,60,160,8,0
Jefferson,A111,STRAIGHT PARTY,,KY,Kentucky Party,9,0,9,0,0
Jefferson,A111,STRAIGHT PARTY,,LIB,Libertarian Party,2,2,0,0,0
Jefferson,A111,STRAIGHT PARTY,,,"Total Votes Cast ",448,118,315,15,0
Jefferson,A111,STRAIGHT PARTY,,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,President,,REP,Donald J. TRUMP / JD VANCE,402,107,284,11,0
Jefferson,A111,President,,DEM,Kamala D. HARRIS / Tim WALZ,365,108,237,20,0
Jefferson,A111,President,,KY,Jill  STEIN / Samson KPADENOU,1,0,1,0,0
Jefferson,A111,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,7,1,6,0,0
Jefferson,A111,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0,0
Jefferson,A111,President,,LIB,Chase OLIVER / Mike TER MAAT,6,0,6,0,0
Jefferson,A111,President,,,"Write-In Totals ",2,2,0,0,0
Jefferson,A111,President,,,"Total Votes Cast ",783,218,534,31,0
Jefferson,A111,President,,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,U.S. House,3rd CD District 3,REP,Mike CRAVEN,362,93,258,11,0
Jefferson,A111,U.S. House,3rd CD District 3,DEM,Morgan McGARVEY,405,118,266,21,0
Jefferson,A111,U.S. House,3rd CD District 3,,"Write-In Totals ",2,1,1,0,0
Jefferson,A111,U.S. House,3rd CD District 3,,"Total Votes Cast ",769,212,525,32,0
Jefferson,A111,U.S. House,3rd CD District 3,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,State Senate,37th DISTRICT District 37,REP,Calvin LEACH,330,90,233,7,0
Jefferson,A111,State Senate,37th DISTRICT District 37,DEM,David YATES,438,121,293,24,0
Jefferson,A111,State Senate,37th DISTRICT District 37,,"Write-In Totals ",2,1,1,0,0
Jefferson,A111,State Senate,37th DISTRICT District 37,,"Total Votes Cast ",770,212,527,31,0
Jefferson,A111,State Senate,37th DISTRICT District 37,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,State House,28th LD District 28,REP,Jared A. BAUMAN,412,111,288,13,0
Jefferson,A111,State House,28th LD District 28,DEM,Almaria BAKER,355,103,234,18,0
Jefferson,A111,State House,28th LD District 28,,"Write-In Totals ",2,1,1,0,0
Jefferson,A111,State House,28th LD District 28,,"Total Votes Cast ",769,215,523,31,0
Jefferson,A111,State House,28th LD District 28,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,525,130,371,24,0
Jefferson,A111,Commonwealth's Attorney,,,"Write-In Totals ",18,4,14,0,0
Jefferson,A111,Commonwealth's Attorney,,,"Total Votes Cast ",543,134,385,24,0
Jefferson,A111,Commonwealth's Attorney,,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,525,134,366,25,0
Jefferson,A111,CIRCUIT COURT CLERK,,,"Write-In Totals ",16,2,14,0,0
Jefferson,A111,CIRCUIT COURT CLERK,,,"Total Votes Cast ",541,136,380,25,0
Jefferson,A111,CIRCUIT COURT CLERK,,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,518,131,364,23,0
Jefferson,A111,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",16,2,14,0,0
Jefferson,A111,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",534,133,378,23,0
Jefferson,A111,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",789,219,538,32,0
Jefferson,A111,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,515,131,360,24,0
Jefferson,A111,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",16,2,14,0,0
Jefferson,A111,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",531,133,374,24,0
Jefferson,A111,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",789,219,538,32,0
Jefferson,A111,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,REP,Crystal BAST,365,104,250,11,0
Jefferson,A111,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,DEM,Cindi FOWLER,406,108,277,21,0
Jefferson,A111,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,,"Write-In Totals ",1,1,0,0,0
Jefferson,A111,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,,"Total Votes Cast ",772,213,527,32,0
Jefferson,A111,LOUISVILLE METRO COUNCIL,14th DISTRICT District 14,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elizabeth EVERHART ",238,63,163,12,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"David W. KAELIN ",216,56,150,10,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Leta WEEDMAN ",170,49,115,6,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Sarah Beth SAMMONS ",202,57,135,10,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Baron LEE ",117,30,86,1,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elihu H. LEVINE ",82,19,61,2,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Write-In Totals ",10,1,7,2,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Total Votes Cast ",1035,275,717,43,0
Jefferson,A111,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Contest Totals ",3156,876,2152,128,0
Jefferson,A111,SCHOOL BOARD,DISTRICT 4 District 4,,"Barbara LEWIS ",175,56,109,10,0
Jefferson,A111,SCHOOL BOARD,DISTRICT 4 District 4,,"Trevin BASS ",290,64,221,5,0
Jefferson,A111,SCHOOL BOARD,DISTRICT 4 District 4,,"Write-In Totals ",4,1,3,0,0
Jefferson,A111,SCHOOL BOARD,DISTRICT 4 District 4,,"Total Votes Cast ",469,121,333,15,0
Jefferson,A111,SCHOOL BOARD,DISTRICT 4 District 4,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,FAMILY COURT JUDGE,9th DIVISION,,"Laura RUSSELL ",172,47,116,9,0
Jefferson,A111,FAMILY COURT JUDGE,9th DIVISION,,"Zackary ""Zack"" McKEE ",247,59,184,4,0
Jefferson,A111,FAMILY COURT JUDGE,9th DIVISION,,"Allison SPENCER RUSSELL ",146,37,100,9,0
Jefferson,A111,FAMILY COURT JUDGE,9th DIVISION,,"Write-In Totals ",2,1,1,0,0
Jefferson,A111,FAMILY COURT JUDGE,9th DIVISION,,"Total Votes Cast ",567,144,401,22,0
Jefferson,A111,FAMILY COURT JUDGE,9th DIVISION,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,Constitutional Amendment 1,,,"Yes ",422,116,282,24,0
Jefferson,A111,Constitutional Amendment 1,,,"No ",326,91,228,7,0
Jefferson,A111,Constitutional Amendment 1,,,"Total Votes Cast ",748,207,510,31,0
Jefferson,A111,Constitutional Amendment 1,,,"Contest Totals ",789,219,538,32,0
Jefferson,A111,Constitutional Amendment 2,,,Yes,272,74,183,15,0
Jefferson,A111,Constitutional Amendment 2,,,No,493,138,339,16,0
Jefferson,A111,Constitutional Amendment 2,,,Total Votes Cast,765,212,522,31,0
Jefferson,A111,Constitutional Amendment 2,,,Contest Totals,789,219,538,32,0
Jefferson,A113,STRAIGHT PARTY,,REP,Republican Party,255,63,187,5,0
Jefferson,A113,STRAIGHT PARTY,,DEM,Democratic Party,213,72,131,10,0
Jefferson,A113,STRAIGHT PARTY,,KY,Kentucky Party,6,1,5,0,0
Jefferson,A113,STRAIGHT PARTY,,LIB,Libertarian Party,4,0,4,0,0
Jefferson,A113,STRAIGHT PARTY,,,"Total Votes Cast ",478,136,327,15,0
Jefferson,A113,STRAIGHT PARTY,,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,President,,REP,Donald J. TRUMP / JD VANCE,432,117,310,5,0
Jefferson,A113,President,,DEM,Kamala D. HARRIS / Tim WALZ,351,122,214,15,0
Jefferson,A113,President,,KY,Jill  STEIN / Samson KPADENOU,2,0,2,0,0
Jefferson,A113,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,5,1,4,0,0
Jefferson,A113,President,,IND,Shiva AYYADURAI / Crystal ELLIS,1,0,1,0,0
Jefferson,A113,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0,0
Jefferson,A113,President,,,"Write-In Totals ",2,0,2,0,0
Jefferson,A113,President,,,"Total Votes Cast ",793,240,533,20,0
Jefferson,A113,President,,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,U.S. House,3rd CD District 3,REP,Mike CRAVEN,394,105,283,6,0
Jefferson,A113,U.S. House,3rd CD District 3,DEM,Morgan McGARVEY,375,128,233,14,0
Jefferson,A113,U.S. House,3rd CD District 3,,"Write-In Totals ",1,0,1,0,0
Jefferson,A113,U.S. House,3rd CD District 3,,"Total Votes Cast ",770,233,517,20,0
Jefferson,A113,U.S. House,3rd CD District 3,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,State Senate,37th DISTRICT District 37,REP,Calvin LEACH,366,101,260,5,0
Jefferson,A113,State Senate,37th DISTRICT District 37,DEM,David YATES,409,132,262,15,0
Jefferson,A113,State Senate,37th DISTRICT District 37,,"Write-In Totals ",1,0,1,0,0
Jefferson,A113,State Senate,37th DISTRICT District 37,,"Total Votes Cast ",776,233,523,20,0
Jefferson,A113,State Senate,37th DISTRICT District 37,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,State House,28th LD District 28,REP,Jared A. BAUMAN,441,125,310,6,0
Jefferson,A113,State House,28th LD District 28,DEM,Almaria BAKER,328,109,205,14,0
Jefferson,A113,State House,28th LD District 28,,"Write-In Totals ",2,0,2,0,0
Jefferson,A113,State House,28th LD District 28,,"Total Votes Cast ",771,234,517,20,0
Jefferson,A113,State House,28th LD District 28,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,485,154,317,14,0
Jefferson,A113,Commonwealth's Attorney,,,"Write-In Totals ",25,4,20,1,0
Jefferson,A113,Commonwealth's Attorney,,,"Total Votes Cast ",510,158,337,15,0
Jefferson,A113,Commonwealth's Attorney,,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,487,152,321,14,0
Jefferson,A113,CIRCUIT COURT CLERK,,,"Write-In Totals ",23,3,19,1,0
Jefferson,A113,CIRCUIT COURT CLERK,,,"Total Votes Cast ",510,155,340,15,0
Jefferson,A113,CIRCUIT COURT CLERK,,,"Contest Totals ",796,240,535,21,0
Jefferson,A113,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,478,152,312,14,0
Jefferson,A113,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",23,3,19,1,0
Jefferson,A113,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",501,155,331,15,0
Jefferson,A113,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",796,240,535,21,0
Jefferson,A113,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,479,151,314,14,0
Jefferson,A113,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",21,3,17,1,0
Jefferson,A113,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",500,154,331,15,0
Jefferson,A113,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",796,240,535,21,0
